ArtistName,EndTime,TrackName,MsPlayed,Date,Year,Month,DayName,Hour,MinutesPlayed,IsSkipped
Meet Bros.,2025-08-21 12:05:00,High Heels Te Nachche,212115,2025-08-21,2025,August,Thursday,12,3.54,No
Harrdy Sandhu,2025-08-21 12:08:00,Kya Baat Ay,179444,2025-08-21,2025,August,Thursday,12,2.99,No
Sukh-E Muzical Doctorz,2025-08-21 12:11:00,Jaguar,166995,2025-08-21,2025,August,Thursday,12,2.78,No
Amrinder Gill,2025-08-21 12:25:00,Mera Deewanapan,209548,2025-08-21,2025,August,Thursday,12,3.49,No
Amrinder Gill,2025-08-21 12:47:00,Mera Deewanapan,35023,2025-08-21,2025,August,Thursday,12,0.58,No
Alfaaz,2025-08-21 12:51:00,Bebo,180231,2025-08-21,2025,August,Thursday,12,3.00,No
Raftaar,2025-08-21 12:51:00,All Black,1470,2025-08-21,2025,August,Thursday,12,0.02,Yes
AP Dhillon,2025-08-21 12:51:00,Thodi Si Daaru,4312,2025-08-21,2025,August,Thursday,12,0.07,Yes
Karan Aujla,2025-08-21 12:54:00,ANTIDOTE,187332,2025-08-21,2025,August,Thursday,12,3.12,No
Alfaaz,2025-08-21 12:58:00,Yaar Bathere,241986,2025-08-21,2025,August,Thursday,12,4.03,No
Imran Khan,2025-08-21 13:03:00,Pata Chalgea,291627,2025-08-21,2025,August,Thursday,13,4.86,No
Sharry Mann,2025-08-21 13:15:00,3 Peg,85008,2025-08-21,2025,August,Thursday,13,1.42,No
Vishal-Shekhar,2025-08-21 15:22:00,Vele,230546,2025-08-21,2025,August,Thursday,15,3.84,No
Imran Khan,2025-08-21 15:25:00,Amplifier,232906,2025-08-21,2025,August,Thursday,15,3.88,No
Harrdy Sandhu,2025-08-21 15:28:00,Backbone,175058,2025-08-21,2025,August,Thursday,15,2.92,No
Dr Zeus,2025-08-21 15:32:00,Kangna,210680,2025-08-21,2025,August,Thursday,15,3.51,No
Deep Jandu,2025-08-21 15:36:00,Bombay To Punjab,243297,2025-08-21,2025,August,Thursday,15,4.05,No
Param Singh,2025-08-21 15:41:00,Daru Badnaam,185333,2025-08-21,2025,August,Thursday,15,3.09,No
Parmish Verma,2025-08-21 15:46:00,Aam Jahe Munde,207838,2025-08-21,2025,August,Thursday,15,3.46,No
Karan Aujla,2025-08-21 15:47:00,On Top,65765,2025-08-21,2025,August,Thursday,15,1.10,No
Jaura Phagwara,2025-08-21 15:47:00,Sarkar,2583,2025-08-21,2025,August,Thursday,15,0.04,Yes
Vikram Sarkar,2025-08-21 15:49:00,Naam Chale,149375,2025-08-21,2025,August,Thursday,15,2.49,No
Sweetaj Brar,2025-08-21 15:52:00,"Care Ni Karda (From ""Chhalaang"")",178935,2025-08-21,2025,August,Thursday,15,2.98,No
Baggh-e SMG,2025-08-21 15:54:00,C.R.E.A.M POSSE,78344,2025-08-21,2025,August,Thursday,15,1.31,No
Badshah,2025-08-21 16:48:00,God Damn,167234,2025-08-21,2025,August,Thursday,16,2.79,No
Anuv Jain,2025-08-21 16:52:00,Jo Tum Mere Ho,251813,2025-08-21,2025,August,Thursday,16,4.20,No
Tanishk Bagchi,2025-08-21 16:58:00,"Saiyaara (From ""Saiyaara"")",370875,2025-08-21,2025,August,Thursday,16,6.18,No
Jasleen Royal,2025-08-21 17:10:00,Sang Rahiyo,119266,2025-08-21,2025,August,Thursday,17,1.99,No
Alfaaz,2025-08-22 11:11:00,Hai Mera Dil,209853,2025-08-22,2025,August,Friday,11,3.50,No
Alfaaz,2025-08-22 11:12:00,Idd,46403,2025-08-22,2025,August,Friday,11,0.77,No
Alfaaz,2025-08-22 11:15:00,Gaddi,161416,2025-08-22,2025,August,Friday,11,2.69,No
Alfaaz,2025-08-22 11:18:00,Chamkila V/s Justine Bieber,97147,2025-08-22,2025,August,Friday,11,1.62,No
Amrinder Gill,2025-08-22 11:23:00,Diary (U-Mix),50308,2025-08-22,2025,August,Friday,11,0.84,No
Amrinder Gill,2025-08-22 11:23:00,Mera Deewanapan,242573,2025-08-22,2025,August,Friday,11,4.04,No
Badshah,2025-08-22 11:26:00,God Damn,167234,2025-08-22,2025,August,Friday,11,2.79,No
Akshath,2025-08-22 11:26:00,nadaaniyan,11984,2025-08-22,2025,August,Friday,11,0.20,Yes
Karan Aujla,2025-08-22 11:29:00,Tareefan,174224,2025-08-22,2025,August,Friday,11,2.90,No
Faheem Abdullah,2025-08-22 11:30:00,Ishq,36438,2025-08-22,2025,August,Friday,11,0.61,No
Vishal Mishra,2025-08-22 11:39:00,"Tum Ho Toh (From ""Saiyaara"")",318217,2025-08-22,2025,August,Friday,11,5.30,No
Kushagra,2025-08-22 11:42:00,Baawra,144949,2025-08-22,2025,August,Friday,11,2.42,No
Yo Yo Honey Singh,2025-08-22 11:45:00,Dope Shope,193608,2025-08-22,2025,August,Friday,11,3.23,No
Jasleen Royal,2025-08-22 11:46:00,Sang Rahiyo,46420,2025-08-22,2025,August,Friday,11,0.77,No
Money Aujla,2025-08-22 11:50:00,Aashke,2729,2025-08-22,2025,August,Friday,11,0.05,Yes
Raj Brar,2025-08-22 11:50:00,Mujh Ko Jane Do,38340,2025-08-22,2025,August,Friday,11,0.64,No
Yo Yo Honey Singh,2025-08-22 11:50:00,Brown Rang,211394,2025-08-22,2025,August,Friday,11,3.52,No
Raja Baath,2025-08-22 11:53:00,Chaska Ae Yaara Nu,184450,2025-08-22,2025,August,Friday,11,3.07,No
Jstar,2025-08-22 11:59:00,Gabhru,218181,2025-08-22,2025,August,Friday,11,3.64,No
Meet Malkit,2025-08-22 12:01:00,Garaari,106730,2025-08-22,2025,August,Friday,12,1.78,No
Leo Grewal,2025-08-22 12:06:00,Breakup Party,282833,2025-08-22,2025,August,Friday,12,4.71,No
Romey Gill,2025-08-22 12:06:00,Bungla,35037,2025-08-22,2025,August,Friday,12,0.58,No
Jaz Dhami,2025-08-22 12:11:00,High Heels,297770,2025-08-22,2025,August,Friday,12,4.96,No
Raj Brar,2025-08-22 12:15:00,Chandigarh De Nazareyan Ne Patteya,2517,2025-08-22,2025,August,Friday,12,0.04,Yes
Kamal Heer,2025-08-22 12:15:00,Facebook,3360,2025-08-22,2025,August,Friday,12,0.06,Yes
Raj Brar,2025-08-22 12:15:00,Chandigarh Dropouts,22107,2025-08-22,2025,August,Friday,12,0.37,Yes
Yo Yo Honey Singh,2025-08-22 12:15:00,Dope Shope,211764,2025-08-22,2025,August,Friday,12,3.53,No
Romey Gill,2025-08-22 12:16:00,Dhruv Tara,1718,2025-08-22,2025,August,Friday,12,0.03,Yes
Yo Yo Honey Singh,2025-08-22 12:16:00,Glassy,1442,2025-08-22,2025,August,Friday,12,0.02,Yes
Yo Yo Honey Singh,2025-08-22 12:16:00,Superman,1545,2025-08-22,2025,August,Friday,12,0.03,Yes
Yo Yo Honey Singh,2025-08-22 12:16:00,"Birthday Bash (From ""Dilliwaali Zaalim Girlfriend"")",2259,2025-08-22,2025,August,Friday,12,0.04,Yes
Kanwar Grewal,2025-08-22 12:16:00,Garhva,426,2025-08-22,2025,August,Friday,12,0.01,Yes
Gary Hothi,2025-08-22 12:16:00,Jatt Soorme,0,2025-08-22,2025,August,Friday,12,0.00,Yes
Romey Gill,2025-08-22 12:16:00,Tu Aah Ve Haniyan,2128,2025-08-22,2025,August,Friday,12,0.04,Yes
Yo Yo Honey Singh,2025-08-22 12:16:00,Call Aundi,6835,2025-08-22,2025,August,Friday,12,0.11,Yes
Alfaaz,2025-08-22 12:20:00,Bebo,235541,2025-08-22,2025,August,Friday,12,3.93,No
Malkit Singh,2025-08-22 12:21:00,Godday Godday Chaa,1217,2025-08-22,2025,August,Friday,12,0.02,Yes
A Kay Feat Bling Singh,2025-08-22 12:21:00,Munda Iphone Warga,6299,2025-08-22,2025,August,Friday,12,0.10,Yes
Sarbjit Cheema,2025-08-22 12:21:00,Dhol Wajda,2546,2025-08-22,2025,August,Friday,12,0.04,Yes
Raj Brar,2025-08-22 12:21:00,Bandook,1285,2025-08-22,2025,August,Friday,12,0.02,Yes
Gurjazz,2025-08-22 12:21:00,Munda Jatt Da,5235,2025-08-22,2025,August,Friday,12,0.09,Yes
Romey Gill,2025-08-22 12:21:00,Pyar,28590,2025-08-22,2025,August,Friday,12,0.48,Yes
Alfaaz,2025-08-22 12:25:00,Yaar Bathere,241986,2025-08-22,2025,August,Friday,12,4.03,No
Balkar Sidhu,2025-08-22 12:27:00,Viyah,1330,2025-08-22,2025,August,Friday,12,0.02,Yes
Dj Vix,2025-08-22 12:27:00,Desi Beat,1769,2025-08-22,2025,August,Friday,12,0.03,Yes
Diljit Dosanjh,2025-08-22 12:27:00,Lak 28 Kudi Da,24648,2025-08-22,2025,August,Friday,12,0.41,Yes
Alfaaz,2025-08-22 12:30:00,Hai Mera Dil,209853,2025-08-22,2025,August,Friday,12,3.50,No
Mithoon,2025-08-22 12:35:00,"Dhun (From ""Saiyaara"")",276643,2025-08-22,2025,August,Friday,12,4.61,No
Arijit Singh,2025-08-22 12:36:00,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",27032,2025-08-22,2025,August,Friday,12,0.45,Yes
Vikram Sarkar,2025-08-22 12:38:00,Naam Chale,149375,2025-08-22,2025,August,Friday,12,2.49,No
Vikram Sarkar,2025-08-22 12:42:00,Nazra Ke Teer,209772,2025-08-22,2025,August,Friday,12,3.50,No
R Maan,2025-08-22 12:45:00,System Pe System,184117,2025-08-22,2025,August,Friday,12,3.07,No
Vikram Sarkar,2025-08-22 12:46:00,No Time,73976,2025-08-22,2025,August,Friday,12,1.23,No
Vikram Sarkar,2025-08-22 12:49:00,Rao Sahab Retro,21356,2025-08-22,2025,August,Friday,12,0.36,Yes
Vikram Sarkar,2025-08-22 12:49:00,Green Flag,154766,2025-08-22,2025,August,Friday,12,2.58,No
Amanraj Gill,2025-08-22 12:51:00,Gaadi Paache Gaadi,92043,2025-08-22,2025,August,Friday,12,1.53,No
Vkey,2025-08-22 12:53:00,Rao Sahab Drill,107427,2025-08-22,2025,August,Friday,12,1.79,No
Kabira,2025-08-22 12:56:00,Nature,208941,2025-08-22,2025,August,Friday,12,3.48,No
Jaura Phagwara,2025-08-22 13:00:00,Sarkar,210116,2025-08-22,2025,August,Friday,13,3.50,No
Parmish Verma,2025-08-22 13:20:00,Aam Jahe Munde,196986,2025-08-22,2025,August,Friday,13,3.28,No
Parmish Verma,2025-08-22 13:30:00,Aam Jahe Munde,1496,2025-08-22,2025,August,Friday,13,0.02,Yes
Guru Randhawa,2025-08-22 13:33:00,Sirra,133862,2025-08-22,2025,August,Friday,13,2.23,No
Varinder Brar,2025-08-22 13:34:00,12 Bande,10356,2025-08-22,2025,August,Friday,13,0.17,Yes
Amanraj Gill,2025-08-22 13:34:00,Lal Dabbi,4102,2025-08-22,2025,August,Friday,13,0.07,Yes
MC SQUARE,2025-08-22 13:35:00,Laado,87195,2025-08-22,2025,August,Friday,13,1.45,No
Shubh,2025-08-22 13:35:00,We Rollin,2325,2025-08-22,2025,August,Friday,13,0.04,Yes
Shubh,2025-08-22 13:35:00,Bandana,2321,2025-08-22,2025,August,Friday,13,0.04,Yes
AP Dhillon,2025-08-22 13:35:00,Thodi Si Daaru,2226,2025-08-22,2025,August,Friday,13,0.04,Yes
Shubh,2025-08-22 13:37:00,MVP,1141,2025-08-22,2025,August,Friday,13,0.02,Yes
Shubh,2025-08-22 13:37:00,Aura,38220,2025-08-22,2025,August,Friday,13,0.64,No
Sidhu Moose Wala,2025-08-22 13:37:00,These Days (feat. Bohemia),2757,2025-08-22,2025,August,Friday,13,0.05,Yes
Badshah,2025-08-22 13:38:00,God Damn,85536,2025-08-22,2025,August,Friday,13,1.43,No
Vishal Mishra,2025-08-22 13:56:00,"Alvida - From ""Aankhon Ki Gustaakhiyan""",258214,2025-08-22,2025,August,Friday,13,4.30,No
Twin Strings,2025-08-22 13:56:00,Abhi Na Jao (Reprise),29884,2025-08-22,2025,August,Friday,13,0.50,Yes
Anuv Jain,2025-08-22 13:59:00,Baarishein,65418,2025-08-22,2025,August,Friday,13,1.09,No
Faheem Abdullah,2025-08-22 14:00:00,Ehsaas,35540,2025-08-22,2025,August,Friday,14,0.59,No
Aditya A,2025-08-22 14:00:00,Chaand Baaliyan,4591,2025-08-22,2025,August,Friday,14,0.08,Yes
Kailash Kher,2025-08-22 14:01:00,Teri Deewani,3953,2025-08-22,2025,August,Friday,14,0.07,Yes
The Local Train,2025-08-22 14:01:00,Choo Lo,42051,2025-08-22,2025,August,Friday,14,0.70,No
Ali & Shjr,2025-08-22 14:01:00,Heer,7406,2025-08-22,2025,August,Friday,14,0.12,Yes
Vishal-Shekhar,2025-08-22 14:05:00,Ajab Si,241668,2025-08-22,2025,August,Friday,14,4.03,No
Ami Mishra,2025-08-22 14:06:00,Hasi - Male Version,11539,2025-08-22,2025,August,Friday,14,0.19,Yes
Iqlipse Nova,2025-08-22 14:06:00,Savera,8594,2025-08-22,2025,August,Friday,14,0.14,Yes
Mansheel Gujral,2025-08-22 14:06:00,"Channa Ve - From ""Bhoot - Part One: The Haunted Ship""",3002,2025-08-22,2025,August,Friday,14,0.05,Yes
Rito Riba,2025-08-22 14:06:00,Heer Ranjha,2207,2025-08-22,2025,August,Friday,14,0.04,Yes
Amit Trivedi,2025-08-22 14:10:00,Daryaa,261918,2025-08-22,2025,August,Friday,14,4.37,No
Mame Khan,2025-08-22 14:12:00,Chaudhary,3421,2025-08-22,2025,August,Friday,14,0.06,Yes
Aditya Bhardwaj,2025-08-22 14:12:00,Bye,88551,2025-08-22,2025,August,Friday,14,1.48,No
Vilen,2025-08-22 14:15:00,Ek Raat,224064,2025-08-22,2025,August,Friday,14,3.73,No
Aditya Rikhari,2025-08-22 14:21:00,Sahiba,14977,2025-08-22,2025,August,Friday,14,0.25,Yes
Anurag Saikia,2025-08-22 14:21:00,Ishq Hai,312857,2025-08-22,2025,August,Friday,14,5.21,No
Mithoon,2025-08-22 14:21:00,"Humnava (From ""Hamari Adhuri Kahani"")",11670,2025-08-22,2025,August,Friday,14,0.19,Yes
Vishal-Shekhar,2025-08-22 14:25:00,Khuda Jaane,60993,2025-08-22,2025,August,Friday,14,1.02,No
Vishal-Shekhar,2025-08-22 16:12:00,Khuda Jaane,269221,2025-08-22,2025,August,Friday,16,4.49,No
Vikram Sarkar,2025-08-24 11:55:00,Naam Chale,149375,2025-08-24,2025,August,Sunday,11,2.49,No
Vikram Sarkar,2025-08-24 11:56:00,No Time,55383,2025-08-24,2025,August,Sunday,11,0.92,No
Parmish Verma,2025-08-24 11:59:00,Aam Jahe Munde,207838,2025-08-24,2025,August,Sunday,11,3.46,No
Kabira,2025-08-24 12:04:00,Nature,208941,2025-08-24,2025,August,Sunday,12,3.48,No
Gurinder Gill,2025-08-24 12:04:00,Faraar,12298,2025-08-24,2025,August,Sunday,12,0.20,Yes
Cheema Y,2025-08-24 12:07:00,California Love,175686,2025-08-24,2025,August,Sunday,12,2.93,No
Cheema Y,2025-08-24 12:09:00,Young G.O.A.T,70195,2025-08-24,2025,August,Sunday,12,1.17,No
SARRB,2025-08-24 12:11:00,Kamlee,114627,2025-08-24,2025,August,Sunday,12,1.91,No
Shubh,2025-08-24 12:16:00,Be Mine,148133,2025-08-24,2025,August,Sunday,12,2.47,No
JERRY,2025-08-24 12:20:00,Showstopper,2376,2025-08-24,2025,August,Sunday,12,0.04,Yes
Baggh-e SMG,2025-08-24 12:20:00,C.R.E.A.M POSSE,2995,2025-08-24,2025,August,Sunday,12,0.05,Yes
Bilal Saeed,2025-08-24 12:21:00,12 Saal,26685,2025-08-24,2025,August,Sunday,12,0.44,Yes
Amrinder Gill,2025-08-24 12:24:00,Ki Samjiye,185688,2025-08-24,2025,August,Sunday,12,3.09,No
Gurnam Bhullar,2025-08-24 12:24:00,Wakh Ho Jana,1344,2025-08-24,2025,August,Sunday,12,0.02,Yes
Khan Bhaini,2025-08-24 12:24:00,Gaddi Pichhe Naa,3503,2025-08-24,2025,August,Sunday,12,0.06,Yes
Garry Sandhu,2025-08-24 12:24:00,Do Gallan - Let's Talk,912,2025-08-24,2025,August,Sunday,12,0.02,Yes
Baani Sandhu,2025-08-24 12:24:00,8 Parche,1174,2025-08-24,2025,August,Sunday,12,0.02,Yes
SARRB,2025-08-24 12:24:00,Zulfaan,1178,2025-08-24,2025,August,Sunday,12,0.02,Yes
Roop Bhullar,2025-08-24 12:28:00,SEE MY HYPE,188379,2025-08-24,2025,August,Sunday,12,3.14,No
Sunanda Sharma,2025-08-24 12:30:00,Chandigarh Ka Chokra,117783,2025-08-24,2025,August,Sunday,12,1.96,No
Siippyy Gill,2025-08-24 12:36:00,Vailpuna,100108,2025-08-24,2025,August,Sunday,12,1.67,No
Wazir Patar,2025-08-24 13:03:00,Notorious,11494,2025-08-24,2025,August,Sunday,13,0.19,Yes
Roop Bhullar,2025-08-24 13:03:00,SEE MY HYPE,188379,2025-08-24,2025,August,Sunday,13,3.14,No
Wazir Patar,2025-08-24 13:04:00,.45,1522,2025-08-24,2025,August,Sunday,13,0.03,Yes
Wazir Patar,2025-08-24 13:04:00,Chup Chup,11184,2025-08-24,2025,August,Sunday,13,0.19,Yes
Wazir Patar,2025-08-24 13:04:00,Main Hi Kyon,21402,2025-08-24,2025,August,Sunday,13,0.36,Yes
The Landers,2025-08-24 13:04:00,Gustakhiyan 2,16949,2025-08-24,2025,August,Sunday,13,0.28,Yes
Wazir Patar,2025-08-24 13:04:00,Hussan Illahi,3546,2025-08-24,2025,August,Sunday,13,0.06,Yes
Sardar Khehra,2025-08-24 13:04:00,LEVEL,2509,2025-08-24,2025,August,Sunday,13,0.04,Yes
Khan Bhaini,2025-08-24 13:05:00,Off Roading,1144,2025-08-24,2025,August,Sunday,13,0.02,Yes
Gurinder Gill,2025-08-24 13:05:00,Don't Test,8948,2025-08-24,2025,August,Sunday,13,0.15,Yes
Jxggi,2025-08-24 13:05:00,What We Do,2254,2025-08-24,2025,August,Sunday,13,0.04,Yes
JERRY,2025-08-24 13:05:00,999,6324,2025-08-24,2025,August,Sunday,13,0.11,Yes
Saabi Bhinder,2025-08-24 13:05:00,Desi Hood,15509,2025-08-24,2025,August,Sunday,13,0.26,Yes
AP Dhillon,2025-08-24 13:05:00,Most Wanted,13948,2025-08-24,2025,August,Sunday,13,0.23,Yes
NIJJAR,2025-08-24 13:05:00,Accounts,1326,2025-08-24,2025,August,Sunday,13,0.02,Yes
Wiz Khalifa,2025-08-24 13:08:00,See You Again (feat. Charlie Puth),160151,2025-08-24,2025,August,Sunday,13,2.67,No
Vishal Mishra,2025-08-24 13:13:00,"Alvida - From ""Aankhon Ki Gustaakhiyan""",258214,2025-08-24,2025,August,Sunday,13,4.30,No
KK,2025-08-24 13:17:00,"Beete Lamhein Lofi Mix (From ""The Train"")",42228,2025-08-24,2025,August,Sunday,13,0.70,No
Pritam,2025-08-24 13:17:00,Subhanallah,3695,2025-08-24,2025,August,Sunday,13,0.06,Yes
Vishal-Shekhar,2025-08-24 13:17:00,Ajab Si,241668,2025-08-24,2025,August,Sunday,13,4.03,No
KK,2025-08-24 13:17:00,"Zindagi Do Pal Ki (From ""Kites"")",2994,2025-08-24,2025,August,Sunday,13,0.05,Yes
Tanishk Bagchi,2025-08-24 13:24:00,"Saiyaara (From ""Saiyaara"")",1764,2025-08-24,2025,August,Sunday,13,0.03,Yes
Gajendra Verma,2025-08-24 13:24:00,Mann Mera,2554,2025-08-24,2025,August,Sunday,13,0.04,Yes
Arko,2025-08-24 13:24:00,Nazm Nazm,4169,2025-08-24,2025,August,Sunday,13,0.07,Yes
tosuto kun,2025-08-24 13:24:00,maand x zara zara,1784,2025-08-24,2025,August,Sunday,13,0.03,Yes
Kailash Kher,2025-08-24 13:24:00,Saiyyan,6780,2025-08-24,2025,August,Sunday,13,0.11,Yes
A.R. Rahman,2025-08-24 13:24:00,Tere Bina,2662,2025-08-24,2025,August,Sunday,13,0.04,Yes
Pritam,2025-08-24 13:24:00,"Tu Hi Meri Shab Hai - From ""Gangster""",387947,2025-08-24,2025,August,Sunday,13,6.47,No
Akhil Sachdeva,2025-08-24 13:24:00,"Humsafar (From ""Badrinath Ki Dulhania"")",6096,2025-08-24,2025,August,Sunday,13,0.10,Yes
Shankar Mahadevan,2025-08-24 13:25:00,Koi Kahe Kehta Rahe,4450,2025-08-24,2025,August,Sunday,13,0.07,Yes
Sanam,2025-08-24 13:25:00,Gulabi Aankhen,5095,2025-08-24,2025,August,Sunday,13,0.08,Yes
Anand Bhaskar,2025-08-24 13:25:00,Vaaroon,1710,2025-08-24,2025,August,Sunday,13,0.03,Yes
KK,2025-08-24 13:25:00,Tum Ho Mera Pyar,2030,2025-08-24,2025,August,Sunday,13,0.03,Yes
Sachet Tandon,2025-08-24 13:25:00,"Bekhayali (From ""Kabir Singh"")",1664,2025-08-24,2025,August,Sunday,13,0.03,Yes
Faheem Abdullah,2025-08-24 13:25:00,Ishq,1593,2025-08-24,2025,August,Sunday,13,0.03,Yes
Shilpa Rao,2025-08-24 13:29:00,"Dheere Dheere (From ""Devara Part 1"")",2207,2025-08-24,2025,August,Sunday,13,0.04,Yes
Gajendra Verma,2025-08-24 13:29:00,Tera Ghata,234123,2025-08-24,2025,August,Sunday,13,3.90,No
Sachet Tandon,2025-08-24 13:29:00,"Mere Sohneya (From ""Kabir Singh"")",3796,2025-08-24,2025,August,Sunday,13,0.06,Yes
Kushagra,2025-08-24 13:29:00,Finding Her,2009,2025-08-24,2025,August,Sunday,13,0.03,Yes
Sohail Sen,2025-08-24 13:29:00,Laapata,1749,2025-08-24,2025,August,Sunday,13,0.03,Yes
Aditya A,2025-08-24 13:29:00,Chaand Baaliyan,5422,2025-08-24,2025,August,Sunday,13,0.09,Yes
Sachet Tandon,2025-08-24 13:29:00,Maiyya Mainu,1925,2025-08-24,2025,August,Sunday,13,0.03,Yes
Falak Shabbir,2025-08-24 13:34:00,Saajna,281510,2025-08-24,2025,August,Sunday,13,4.69,No
Sachin-Jigar,2025-08-24 13:35:00,"Tumhare Hi Rahenge Hum (From ""Stree 2"")",4081,2025-08-24,2025,August,Sunday,13,0.07,Yes
Nitin singh rathore,2025-08-24 13:35:00,Tum Kyu Chale Aate Ho,32415,2025-08-24,2025,August,Sunday,13,0.54,No
Bombay Jayashri,2025-08-24 13:35:00,Zara Zara,32932,2025-08-24,2025,August,Sunday,13,0.55,No
Shankar-Ehsaan-Loy,2025-08-24 13:36:00,It's the Time to Disco,2136,2025-08-24,2025,August,Sunday,13,0.04,Yes
Benny Dayal,2025-08-24 13:36:00,Locha-E-Ulfat,1879,2025-08-24,2025,August,Sunday,13,0.03,Yes
B Praak,2025-08-24 13:36:00,"Saari Duniya Jalaa Denge (From ""Animal"")",2106,2025-08-24,2025,August,Sunday,13,0.04,Yes
A.R. Rahman,2025-08-24 13:36:00,Maahi Ve,37345,2025-08-24,2025,August,Sunday,13,0.62,No
King,2025-08-24 13:36:00,Maan Meri Jaan,1722,2025-08-24,2025,August,Sunday,13,0.03,Yes
Kishore Kumar,2025-08-24 13:36:00,"Pal Pal Dil Ke Paas - From ""Blackmail""",3104,2025-08-24,2025,August,Sunday,13,0.05,Yes
Kalyanji-Anandji,2025-08-24 13:36:00,Neele Neele Ambar Par - Male Version,1761,2025-08-24,2025,August,Sunday,13,0.03,Yes
Pritam,2025-08-24 13:36:00,Mann Ye Mera - Rewind,2462,2025-08-24,2025,August,Sunday,13,0.04,Yes
Shankar-Ehsaan-Loy,2025-08-24 13:42:00,Mera Yaar,351293,2025-08-24,2025,August,Sunday,13,5.85,No
Ved Sharma,2025-08-24 13:43:00,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",2461,2025-08-24,2025,August,Sunday,13,0.04,Yes
Alka Yagnik,2025-08-24 13:43:00,"Agar Tum Saath Ho (From ""Tamasha"")",3020,2025-08-24,2025,August,Sunday,13,0.05,Yes
Atif Aslam,2025-08-24 13:43:00,Pehli Nazar Mein,1803,2025-08-24,2025,August,Sunday,13,0.03,Yes
Vishal Mishra,2025-08-24 13:43:00,Kya Kar Diya,1513,2025-08-24,2025,August,Sunday,13,0.03,Yes
Bela Shende,2025-08-24 13:43:00,Tum Todo Na (Female),1946,2025-08-24,2025,August,Sunday,13,0.03,Yes
Mamta Sharma,2025-08-24 13:43:00,Fevicol Se,1961,2025-08-24,2025,August,Sunday,13,0.03,Yes
Shafqat Amanat Ali,2025-08-24 13:43:00,Kyun Main Jaagoon,2411,2025-08-24,2025,August,Sunday,13,0.04,Yes
Lucky Ali,2025-08-24 13:43:00,Safarnama,3285,2025-08-24,2025,August,Sunday,13,0.05,Yes
Shankar Mahadevan,2025-08-24 13:43:00,Uff Teri Adaa,40464,2025-08-24,2025,August,Sunday,13,0.67,No
Iqlipse Nova,2025-08-24 13:43:00,Khwab,405,2025-08-24,2025,August,Sunday,13,0.01,Yes
Adnan Dhool,2025-08-24 13:43:00,Awari,3403,2025-08-24,2025,August,Sunday,13,0.06,Yes
Rekha Bhardwaj,2025-08-24 13:44:00,"Genda Phool (From ""Delhi-6"")",1338,2025-08-24,2025,August,Sunday,13,0.02,Yes
Rochak Kohli,2025-08-24 13:44:00,Mitti Di Khushboo,1994,2025-08-24,2025,August,Sunday,13,0.03,Yes
Vishal Mishra,2025-08-24 13:44:00,"Kaise Hua (From ""Kabir Singh"")",6868,2025-08-24,2025,August,Sunday,13,0.11,Yes
Hemant Kumar,2025-08-24 13:44:00,Jane Woh Kaise Log The,4047,2025-08-24,2025,August,Sunday,13,0.07,Yes
Piyush Mishra,2025-08-24 13:44:00,Aarambh,1939,2025-08-24,2025,August,Sunday,13,0.03,Yes
Kailash Kher,2025-08-24 13:49:00,Teri Deewani,1244,2025-08-24,2025,August,Sunday,13,0.02,Yes
Pritam,2025-08-24 13:49:00,Zara Sa,3885,2025-08-24,2025,August,Sunday,13,0.06,Yes
Shankar-Ehsaan-Loy,2025-08-24 13:49:00,Mitwa,3042,2025-08-24,2025,August,Sunday,13,0.05,Yes
Vishal-Shekhar,2025-08-24 13:49:00,Ishq Bulaava,289348,2025-08-24,2025,August,Sunday,13,4.82,No
Monty Sharma,2025-08-24 13:50:00,Jab Se Tere Naina,3799,2025-08-24,2025,August,Sunday,13,0.06,Yes
Ankit Tiwari,2025-08-24 13:50:00,Sunn Raha Hai (Male Version),5697,2025-08-24,2025,August,Sunday,13,0.09,Yes
Shankar-Ehsaan-Loy,2025-08-24 13:54:00,Ishq Di Baajiyaan,287134,2025-08-24,2025,August,Sunday,13,4.79,No
Jasleen Royal,2025-08-24 13:55:00,"Ranjha (From ""Shershaah"")",5864,2025-08-24,2025,August,Sunday,13,0.10,Yes
Shashaa Tirupati,2025-08-24 13:55:00,Baarish,1985,2025-08-24,2025,August,Sunday,13,0.03,Yes
Vilen,2025-08-24 13:55:00,Bawariya,2713,2025-08-24,2025,August,Sunday,13,0.05,Yes
Ankit Tiwari,2025-08-24 13:59:00,Tu Hai Ki Nahi,258134,2025-08-24,2025,August,Sunday,13,4.30,No
A.R. Rahman,2025-08-24 13:59:00,"Raanjhanaa (From ""Raanjhanaa"")",4906,2025-08-24,2025,August,Sunday,13,0.08,Yes
Mustafa Zahid,2025-08-24 13:59:00,Tera Mera Rishta,5396,2025-08-24,2025,August,Sunday,13,0.09,Yes
Mohammad Faiz,2025-08-24 14:00:00,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",3861,2025-08-24,2025,August,Sunday,14,0.06,Yes
Tulsi Kumar,2025-08-24 14:00:00,"Piya Aaye Na (From ""Aashiqui 2"")",6348,2025-08-24,2025,August,Sunday,14,0.11,Yes
Udit Narayan,2025-08-24 14:00:00,Pehla Nasha,6644,2025-08-24,2025,August,Sunday,14,0.11,Yes
